Freq.	V(a)
Step Information: Cl=1µ  (Step: 1/2)
7.07945784384129e+05	(4.51257062788084e+00dB,2.29738083475316e+01°)
7.24435960074981e+05	(4.14307912214196e+00dB,2.24783545323377e+01°)
7.41310241300908e+05	(3.77239930934091e+00dB,2.19904537014784e+01°)
7.58577575029174e+05	(3.40057040969201e+00dB,2.15101045755405e+01°)
7.76247116628682e+05	(3.02763113000852e+00dB,2.10372972970086e+01°)
7.94328234724271e+05	(2.65361962543629e+00dB,2.05720137596276e+01°)
8.12830516164089e+05	(2.27857346510360e+00dB,2.01142279300253e+01°)
8.31763771102660e+05	(1.90252960084144e+00dB,1.96639061705337e+01°)
8.51138038202365e+05	(1.52552433907288e+00dB,1.92210075560096e+01°)
8.70963589956069e+05	(1.14759331573531e+00dB,1.87854841816709e+01°)
8.91250938133734e+05	(7.68771473577324e-01dB,1.83572814684536e+01°)
9.12010839355898e+05	(3.89093041824020e-01dB,1.79363384612152e+01°)
9.33254300796979e+05	(8.59151817568857e-03dB,1.75225881152395e+01°)
9.54992586021423e+05	(-3.72700347569088e-01dB,1.71159575802969e+01°)
9.77237220955797e+05	(-7.54750568064854e-01dB,1.67163684740130e+01°)
9.99999999999986e+05	(-1.13752793164280e+00dB,1.63237371509406e+01°)
1.02329299228074e+06	(-1.52100201400635e+00dB,1.59379749592852e+01°)
1.04712854805089e+06	(-1.90514318906505e+00dB,1.55589884968320e+01°)
1.07151930523759e+06	(-2.28992263873780e+00dB,1.51866798599451e+01°)
1.09647819614317e+06	(-2.67531236172567e+00dB,1.48209468836773e+01°)
1.12201845430195e+06	(-3.06128518173434e+00dB,1.44616833823696e+01°)
1.14815362149687e+06	(-3.44781475479406e+00dB,1.41087793820539e+01°)
1.17489755493951e+06	(-3.83487557606938e+00dB,1.37621213535981e+01°)
1.20226443461740e+06	(-4.22244298595603e+00dB,1.34215924421726e+01°)
1.23026877081236e+06	(-4.61049317547355e+00dB,1.30870726940856e+01°)
1.25892541179415e+06	(-4.99900319104476e+00dB,1.27584392846457e+01°)
1.28824955169312e+06	(-5.38795093852195e+00dB,1.24355667455550e+01°)
1.31825673855639e+06	(-5.77731518633093e+00dB,1.21183271903210e+01°)
1.34896288259163e+06	(-6.16707556788389e+00dB,1.18065905450193e+01°)
1.38038426460287e+06	(-6.55721258280980e+00dB,1.15002247742861e+01°)
1.41253754462273e+06	(-6.94770759724953e+00dB,1.11990961128201e+01°)
1.44543977074591e+06	(-7.33854284279835e+00dB,1.09030692936126e+01°)
1.47910838816819e+06	(-7.72970141432681e+00dB,1.06120077827590e+01°)
1.51356124843619e+06	(-8.12116726613446e+00dB,1.03257740074567e+01°)
1.54881661891246e+06	(-8.51292520674403e+00dB,1.00442295893397e+01°)
1.58489319246109e+06	(-8.90496089199970e+00dB,9.76723557513578e+00°)
1.62181009735891e+06	(-9.29726081637339e+00dB,9.49465266318982e+00°)
1.65958690743754e+06	(-9.68981230265459e+00dB,9.22634143341237e+00°)
1.69824365246172e+06	(-1.00826034896007e+01dB,8.96216256656268e+00°)
1.73780082874935e+06	(-1.04756233178760e+01dB,8.70197706446374e+00°)
1.77827941003890e+06	(-1.08688615140204e+01dB,8.44564646093242e+00°)
1.81970085860996e+06	(-1.12623085726164e+01dB,8.19303302755683e+00°)
1.86208713666284e+06	(-1.16559557366170e+01dB,7.94399997019549e+00°)
1.90546071796322e+06	(-1.20497949759311e+01dB,7.69841161607081e+00°)
1.94984459975802e+06	(-1.24438189643913e+01dB,7.45613359131201e+00°)
1.99526231496885e+06	(-1.28380210551391e+01dB,7.21703298486832e+00°)
2.04173794466950e+06	(-1.32323952546683e+01dB,6.98097850124177e+00°)
2.08929613085401e+06	(-1.36269361956337e+01dB,6.74784059949521e+00°)
2.13796208950220e+06	(-1.40216391085562e+01dB,6.51749161509715e+00°)
2.18776162394952e+06	(-1.44164997927807e+01dB,6.28980587111057e+00°)
2.23872113856831e+06	(-1.48115145867024e+01dB,6.06465976985231e+00°)
2.29086765276774e+06	(-1.52066803376115e+01dB,5.84193187029957e+00°)
2.34422881531989e+06	(-1.56019943713188e+01dB,5.62150294859847e+00°)
2.39883291901946e+06	(-1.59974544618368e+01dB,5.40325604354383e+00°)
2.45470891568499e+06	(-1.63930588012596e+01dB,5.18707648423827e+00°)
2.51188643150954e+06	(-1.67888059701558e+01dB,4.97285190340877e+00°)
2.57039578276883e+06	(-1.71846949086162e+01dB,4.76047223512064e+00°)
2.63026799189534e+06	(-1.75807248881776e+01dB,4.54982969725882e+00°)
2.69153480392688e+06	(-1.79768954848318e+01dB,4.34081876133061e+00°)
2.75422870333813e+06	(-1.83732065532541e+01dB,4.13333610868525e+00°)
2.81838293126441e+06	(-1.87696582024174e+01dB,3.92728057432887e+00°)
2.88403150312656e+06	(-1.91662507727431e+01dB,3.72255308090603e+00°)
2.95120922666634e+06	(-1.95629848148669e+01dB,3.51905656176473e+00°)
3.01995172040197e+06	(-1.99598610701570e+01dB,3.31669587679788e+00°)
3.09029543251354e+06	(-2.03568804530087e+01dB,3.11537771967828e+00°)
3.16227766016833e+06	(-2.07540440350010e+01dB,2.91501051989645e+00°)
3.23593656929623e+06	(-2.11513530309300e+01dB,2.71550433946807e+00°)
3.31131121482586e+06	(-2.15488087867346e+01dB,2.51677076627161e+00°)
3.38844156139197e+06	(-2.19464127693077e+01dB,2.31872280471453e+00°)
3.46736850452526e+06	(-2.23441665581628e+01dB,2.12127476506248e+00°)
3.54813389233570e+06	(-2.27420718389287e+01dB,1.92434215261592e+00°)
3.63078054770096e+06	(-2.31401303986097e+01dB,1.72784155729302e+00°)
3.71535229097167e+06	(-2.35383441225556e+01dB,1.53169054563006e+00°)
3.80189396320555e+06	(-2.39367149930556e+01dB,1.33580755404909e+00°)
3.89045144994275e+06	(-2.43352450894921e+01dB,1.14011178667621e+00°)
3.98107170553491e+06	(-2.47339365899457e+01dB,9.44523115998850e-01°)
4.07380277804106e+06	(-2.51327917741821e+01dB,7.48961989225702e-01°)
4.16869383470329e+06	(-2.55318130279003e+01dB,5.53349338663862e-01°)
4.26579518801586e+06	(-2.59310028481710e+01dB,3.57606498536464e-01°)
4.36515832240159e+06	(-2.63303638499425e+01dB,1.61655126909604e-01°)
4.46683592150956e+06	(-2.67298987735436e+01dB,-3.45828652999782e-02°)
4.57088189614868e+06	(-2.71296104930728e+01dB,-2.31185379458668e-01°)
4.67735141287191e+06	(-2.75295020255879e+01dB,-4.28230187240886e-01°)
4.78630092322631e+06	(-2.79295765410087e+01dB,-6.25794982467262e-01°)
4.89778819368438e+06	(-2.83298373726606e+01dB,-8.23957424918784e-01°)
5.01187233627264e+06	(-2.87302880283525e+01dB,-1.02279517870600e+00°)
5.12861383991357e+06	(-2.91309322019613e+01dB,-1.22238594186597e+00°)
5.24807460249764e+06	(-2.95317737854036e+01dB,-1.42280747069341e+00°)
5.37031796370244e+06	(-2.99328168809738e+01dB,-1.62413759559990e+00°)
5.49540873857616e+06	(-3.03340658139616e+01dB,-1.82645423119386e+00°)
5.62341325190340e+06	(-3.07355251455163e+01dB,-2.02983537835025e+00°)
5.75439937337148e+06	(-3.11371996856849e+01dB,-2.23435912056601e+00°)
5.88843655355579e+06	(-3.15390945066021e+01dB,-2.44010361252305e+00°)
6.02559586074348e+06	(-3.19412149557806e+01dB,-2.64714706207230e+00°)
6.16595001861472e+06	(-3.23435666694487e+01dB,-2.85556770583991e+00°)
6.30957344480183e+06	(-3.27461555859244e+01dB,-3.06544377757554e+00°)
6.45654229034645e+06	(-3.31489879589710e+01dB,-3.27685346991930e+00°)
6.60693448007585e+06	(-3.35520703711090e+01dB,-3.48987488956205e+00°)
6.76082975391971e+06	(-3.39554097468530e+01dB,-3.70458600515441e+00°)
6.91830970918925e+06	(-3.43590133658334e+01dB,-3.92106458909582e+00°)
7.07945784384126e+06	(-3.47628888757818e+01dB,-4.13938815144072e+00°)
7.24435960074978e+06	(-3.51670443053349e+01dB,-4.35963386772823e+00°)
7.41310241300905e+06	(-3.55714880766308e+01dB,-4.58187849908212e+00°)
7.58577575029171e+06	(-3.59762290176517e+01dB,-4.80619830548734e+00°)
7.76247116628679e+06	(-3.63812763742817e+01dB,-5.03266895155745e+00°)
7.94328234724268e+06	(-3.67866398220273e+01dB,-5.26136540483441e+00°)
8.12830516164086e+06	(-3.71923294773619e+01dB,-5.49236182648216e+00°)
8.31763771102657e+06	(-3.75983559086349e+01dB,-5.72573145431979e+00°)
8.51138038202362e+06	(-3.80047301464930e+01dB,-5.96154647755843e+00°)
8.70963589956066e+06	(-3.84114636937545e+01dB,-6.19987790370914e+00°)
8.91250938133731e+06	(-3.88185685346598e+01dB,-6.44079541729954e+00°)
9.12010839355894e+06	(-3.92260571434356e+01dB,-6.68436722964371e+00°)
9.33254300796975e+06	(-3.96339424920842e+01dB,-6.93065992034230e+00°)
9.54992586021420e+06	(-4.00422380573148e+01dB,-7.17973827007800e+00°)
9.77237220955794e+06	(-4.04509578265200e+01dB,-7.43166508413700e+00°)
9.99999999999983e+06	(-4.08601163026976e+01dB,-7.68650100740758e+00°)
1.02329299228074e+07	(-4.12697285082088e+01dB,-7.94430432961113e+00°)
1.04712854805088e+07	(-4.16798099872484e+01dB,-8.20513078245816e+00°)
1.07151930523759e+07	(-4.20903768069158e+01dB,-8.46903332633244e+00°)
1.09647819614317e+07	(-4.25014455567375e+01dB,-8.73606192911175e+00°)
1.12201845430194e+07	(-4.29130333465126e+01dB,-9.00626333528760e+00°)
1.14815362149686e+07	(-4.33251578023273e+01dB,-9.27968082642158e+00°)
1.17489755493951e+07	(-4.37378370605833e+01dB,-9.55635397326941e+00°)
1.20226443461739e+07	(-4.41510897598818e+01dB,-9.83631837916786e+00°)
1.23026877081236e+07	(-4.45649350305859e+01dB,-1.01196054160821e+01°)
1.25892541179415e+07	(-4.49793924818981e+01dB,-1.04062419529728e+01°)
1.28824955169311e+07	(-4.53944821862683e+01dB,-1.06962500772921e+01°)
1.31825673855638e+07	(-4.58102246609473e+01dB,-1.09896468107861e+01°)
1.34896288259163e+07	(-4.62266408465070e+01dB,-1.12864438199427e+01°)
1.38038426460286e+07	(-4.66437520821407e+01dB,-1.15866471220268e+01°)
1.41253754462273e+07	(-4.70615800775543e+01dB,-1.18902567881639e+01°)
1.44543977074590e+07	(-4.74801468812701e+01dB,-1.21972666444939e+01°)
1.47910838816818e+07	(-4.78994748451621e+01dB,-1.25076639729177e+01°)
1.51356124843618e+07	(-4.83195865850545e+01dB,-1.28214292126522e+01°)
1.54881661891245e+07	(-4.87405049372179e+01dB,-1.31385356649384e+01°)
1.58489319246109e+07	(-4.91622529106109e+01dB,-1.34589492022251e+01°)
1.62181009735890e+07	(-4.95848536347421e+01dB,-1.37826279840836e+01°)
1.65958690743753e+07	(-5.00083303030162e+01dB,-1.41095221821673e+01°)
1.69824365246171e+07	(-5.04327061114823e+01dB,-1.44395737165608e+01°)
1.73780082874934e+07	(-5.08580041929031e+01dB,-1.47727160058959e+01°)
1.77827941003889e+07	(-5.12842475461037e+01dB,-1.51088737340541e+01°)
1.81970085860995e+07	(-5.17114589605764e+01dB,-1.54479626366697e+01°)
1.86208713666283e+07	(-5.21396609363795e+01dB,-1.57898893095210e+01°)
1.90546071796321e+07	(-5.25688755993642e+01dB,-1.61345510429272e+01°)
1.94984459975801e+07	(-5.29991246118524e+01dB,-1.64818356846977e+01°)
1.99526231496884e+07	(-5.34304290788960e+01dB,-1.68316215350064e+01°)
2.04173794466949e+07	(-5.38628094503175e+01dB,-1.71837772767127e+01°)
2.08929613085400e+07	(-5.42962854187741e+01dB,-1.75381619443465e+01°)
2.13796208950219e+07	(-5.47308758141384e+01dB,-1.78946249351624e+01°)
2.18776162394951e+07	(-5.51665984945616e+01dB,-1.82530060653376e+01°)
2.23872113856830e+07	(-5.56034702346135e+01dB,-1.86131356748558e+01°)
2.29086765276773e+07	(-5.60415066109760e+01dB,-1.89748347839683e+01°)
2.34422881531988e+07	(-5.64807218862170e+01dB,-1.93379153041085e+01°)
2.39883291901945e+07	(-5.69211288912241e+01dB,-1.97021803060689e+01°)
2.45470891568498e+07	(-5.73627389069402e+01dB,-2.00674243479661e+01°)
2.51188643150953e+07	(-5.78055615460984e+01dB,-2.04334338647977e+01°)
2.57039578276882e+07	(-5.82496046356989e+01dB,-2.07999876218107e+01°)
2.63026799189533e+07	(-5.86948741010242e+01dB,-2.11668572327736e+01°)
2.69153480392687e+07	(-5.91413738520295e+01dB,-2.15338077441370e+01°)
2.75422870333811e+07	(-5.95891056729820e+01dB,-2.19005982856644e+01°)
2.81838293126440e+07	(-6.00380691162533e+01dB,-2.22669827873962e+01°)
2.88403150312655e+07	(-6.04882614011945e+01dB,-2.26327107621516e+01°)
2.95120922666633e+07	(-6.09396773190366e+01dB,-2.29975281526603e+01°)
3.01995172040196e+07	(-6.13923091447610e+01dB,-2.33611782412062e+01°)
3.09029543251353e+07	(-6.18461465568950e+01dB,-2.37234026194462e+01°)
3.16227766016832e+07	(-6.23011765661498e+01dB,-2.40839422151875e+01°)
3.23593656929622e+07	(-6.27573834538184e+01dB,-2.44425383723934e+01°)
3.31131121482585e+07	(-6.32147487208025e+01dB,-2.47989339799027e+01°)
3.38844156139196e+07	(-6.36732510480873e+01dB,-2.51528746439082e+01°)
3.46736850452525e+07	(-6.41328662694381e+01dB,-2.55041098982640e+01°)
3.54813389233569e+07	(-6.45935673570137e+01dB,-2.58523944465650e+01°)
3.63078054770094e+07	(-6.50553244205123e+01dB,-2.61974894288598e+01°)
3.71535229097165e+07	(-6.55181047203853e+01dB,-2.65391637058414e+01°)
3.80189396320554e+07	(-6.59818726955390e+01dB,-2.68771951525207e+01°)
3.89045144994273e+07	(-6.64465900058511e+01dB,-2.72113719531531e+01°)
3.98107170553490e+07	(-6.69122155896990e+01dB,-2.75414938888459e+01°)
4.07380277804105e+07	(-6.73787057365803e+01dB,-2.78673736089776e+01°)
4.16869383470327e+07	(-6.78460141747695e+01dB,-2.81888378773452e+01°)
4.26579518801584e+07	(-6.83140921738227e+01dB,-2.85057287840704e+01°)
4.36515832240157e+07	(-6.87828886616008e+01dB,-2.88179049139835e+01°)
4.46683592150954e+07	(-6.92523503553396e+01dB,-2.91252424626141e+01°)
4.57088189614866e+07	(-6.97224219061556e+01dB,-2.94276362908732e+01°)
4.67735141287189e+07	(-7.01930460562345e+01dB,-2.97250009101577e+01°)
4.78630092322629e+07	(-7.06641638078078e+01dB,-3.00172713895761e+01°)
4.89778819368437e+07	(-7.11357146029077e+01dB,-3.03044041780091e+01°)
5.01187233627262e+07	(-7.16076365127421e+01dB,-3.05863778338929e+01°)
5.12861383991355e+07	(-7.20798664354376e+01dB,-3.08631936569061e+01°)
5.24807460249762e+07	(-7.25523403007883e+01dB,-3.11348762157973e+01°)
5.37031796370242e+07	(-7.30249932805551e+01dB,-3.14014737684144e+01°)
5.49540873857614e+07	(-7.34977600027981e+01dB,-3.16630585702377e+01°)
5.62341325190338e+07	(-7.39705747686553e+01dB,-3.19197270691097e+01°)
5.75439937337145e+07	(-7.44433717699588e+01dB,-3.21715999850592e+01°)
5.88843655355577e+07	(-7.49160853060527e+01dB,-3.24188222749949e+01°)
6.02559586074346e+07	(-7.53886499981854e+01dB,-3.26615629833044e+01°)
6.16595001861470e+07	(-7.58610009998808e+01dB,-3.29000149807350e+01°)
6.30957344480181e+07	(-7.63330742017355e+01dB,-3.31343945947057e+01°)
6.45654229034643e+07	(-7.68048064291602e+01dB,-3.33649411355269e+01°)
6.60693448007583e+07	(-7.72761356316824e+01dB,-3.35919163241044e+01°)
6.76082975391968e+07	(-7.77470010625216e+01dB,-3.38156036272101e+01°)
6.91830970918922e+07	(-7.82173434472958e+01dB,-3.40363075078124e+01°)
7.07945784384124e+07	(-7.86871051408410e+01dB,-3.42543525981423e+01°)
7.24435960074975e+07	(-7.91562302712896e+01dB,-3.44700828041152e+01°)
7.41310241300902e+07	(-7.96246648707163e+01dB,-3.46838603500201e+01°)
7.58577575029168e+07	(-8.00923569918227e+01dB,-3.48960647725837e+01°)
7.76247116628676e+07	(-8.05592568103073e+01dB,-3.51070918738551e+01°)
7.94328234724265e+07	(-8.10253167127341e+01dB,-3.53173526422517e+01°)
8.12830516164083e+07	(-8.14904913698796e+01dB,-3.55272721508646e+01°)
8.31763771102654e+07	(-8.19547377956879e+01dB,-3.57372884419741e+01°)
8.51138038202359e+07	(-8.24180153921239e+01dB,-3.59478514062191e+01°)
8.70963589956063e+07	(-8.28802859803273e+01dB,-3.61594216643350e+01°)
8.91250938133727e+07	(-8.33415138186048e+01dB,-3.63724694588575e+01°)
9.12010839355891e+07	(-8.38016656078940e+01dB,-3.65874735623032e+01°)
9.33254300796972e+07	(-8.42607104854062e+01dB,-3.68049202078015e+01°)
9.54992586021416e+07	(-8.47186200072400e+01dB,-3.70253020472321e+01°)
9.77237220955791e+07	(-8.51753681207873e+01dB,-3.72491171411715e+01°)
9.99999999999979e+07	(-8.56309311277939e+01dB,-3.74768679841323e+01°)
1.02329299228073e+08	(-8.60852876389512e+01dB,-3.77090605679123e+01°)
1.04712854805088e+08	(-8.65384185208903e+01dB,-3.79462034849126e+01°)
1.07151930523758e+08	(-8.69903068364428e+01dB,-3.81888070728512e+01°)
1.09647819614316e+08	(-8.74409377790065e+01dB,-3.84373826014686e+01°)
1.12201845430194e+08	(-8.78902986018186e+01dB,-3.86924415013541e+01°)
1.14815362149686e+08	(-8.83383785429053e+01dB,-3.89544946344451e+01°)
1.17489755493951e+08	(-8.87851687464265e+01dB,-3.92240516054209e+01°)
1.20226443461739e+08	(-8.92306621810914e+01dB,-3.95016201126789e+01°)
1.23026877081236e+08	(-8.96748535562671e+01dB,-3.97877053374990e+01°)
1.25892541179414e+08	(-9.01177392363627e+01dB,-4.00828093695419e+01°)
1.28824955169311e+08	(-9.05593171540131e+01dB,-4.03874306667677e+01°)
1.31825673855638e+08	(-9.09995867225553e+01dB,-4.07020635477523e+01°)
1.34896288259163e+08	(-9.14385487482404e+01dB,-4.10271977141317e+01°)
1.38038426460286e+08	(-9.18762053425947e+01dB,-4.13633178010270e+01°)
1.41253754462272e+08	(-9.23125598353058e+01dB,-4.17109029531077e+01°)
1.44543977074590e+08	(-9.27476166879870e+01dB,-4.20704264240581e+01°)
1.47910838816818e+08	(-9.31813814091477e+01dB,-4.24423551971482e+01°)
1.51356124843618e+08	(-9.36138604706768e+01dB,-4.28271496246084e+01°)
1.54881661891245e+08	(-9.40450612261299e+01dB,-4.32252630835649e+01°)
1.58489319246108e+08	(-9.44749918311030e+01dB,-4.36371416462721e+01°)
1.62181009735890e+08	(-9.49036611659542e+01dB,-4.40632237624470e+01°)
1.65958690743753e+08	(-9.53310787611373e+01dB,-4.45039399513538e+01°)
1.69824365246171e+08	(-9.57572547253928e+01dB,-4.49597125016156e+01°)
1.73780082874934e+08	(-9.61821996770421e+01dB,-4.54309551763386e+01°)
1.77827941003888e+08	(-9.66059246786187e+01dB,-4.59180729214956e+01°)
1.81970085860994e+08	(-9.70284411750642e+01dB,-4.64214615752653e+01°)
1.86208713666283e+08	(-9.74497609357083e+01dB,-4.69415075761997e+01°)
1.90546071796321e+08	(-9.78698960002408e+01dB,-4.74785876679878e+01°)
1.94984459975800e+08	(-9.82888586288761e+01dB,-4.80330685986897e+01°)
1.99526231496884e+08	(-9.87066612568957e+01dB,-4.86053068122847e+01°)
2.04173794466949e+08	(-9.91233164537364e+01dB,-4.91956481304449e+01°)
2.08929613085399e+08	(-9.95388368867860e+01dB,-4.98044274224907e+01°)
2.13796208950219e+08	(-9.99532352900187e+01dB,-5.04319682615807e+01°)
2.18776162394951e+08	(-1.00366524437587e+02dB,-5.10785825652175e+01°)
2.23872113856829e+08	(-1.00778717122471e+02dB,-5.17445702183303e+01°)
2.29086765276772e+08	(-1.01189826140245e+02dB,-5.24302186772575e+01°)
2.34422881531987e+08	(-1.01599864278019e+02dB,-5.31358025531706e+01°)
2.39883291901944e+08	(-1.02008844308557e+02dB,-5.38615831735810e+01°)
2.45470891568498e+08	(-1.02416778989567e+02dB,-5.46078081208275e+01°)
2.51188643150953e+08	(-1.02823681068114e+02dB,-5.53747107465959e+01°)
2.57039578276881e+08	(-1.03229563290058e+02dB,-5.61625096618519e+01°)
2.63026799189532e+08	(-1.03634438414424e+02dB,-5.69714082017312e+01°)
2.69153480392686e+08	(-1.04038319232511e+02dB,-5.78015938652653e+01°)
2.75422870333811e+08	(-1.04441218591561e+02dB,-5.86532377301368e+01°)
2.81838293126439e+08	(-1.04843149422729e+02dB,-5.95264938429626e+01°)
2.88403150312654e+08	(-1.05244124773053e+02dB,-6.04214985859099e+01°)
2.95120922666632e+08	(-1.05644157841093e+02dB,-6.13383700209141e+01°)
3.01995172040195e+08	(-1.06043262015828e+02dB,-6.22772072129875e+01°)
3.09029543251352e+08	(-1.06441450918367e+02dB,-6.32380895346700e+01°)
3.16227766016831e+08	(-1.06838738445967e+02dB,-6.42210759539103e+01°)
3.23593656929621e+08	(-1.07235138817788e+02dB,-6.52262043082204e+01°)
3.31131121482584e+08	(-1.07630666621769e+02dB,-6.62534905682402e+01°)
3.38844156139195e+08	(-1.08025336861950e+02dB,-6.73029280943562e+01°)
3.46736850452524e+08	(-1.08419165005495e+02dB,-6.83744868904200e+01°)
3.54813389233568e+08	(-1.08812167028620e+02dB,-6.94681128590073e+01°)
3.63078054770093e+08	(-1.09204359460596e+02dB,-7.05837270631233e+01°)
3.71535229097164e+08	(-1.09595759424919e+02dB,-7.17212249996218e+01°)
3.80189396320553e+08	(-1.09986384676711e+02dB,-7.28804758900557e+01°)
3.89045144994272e+08	(-1.10376253635368e+02dB,-7.40613219949957e+01°)
3.98107170553488e+08	(-1.10765385411468e+02dB,-7.52635779582703e+01°)
4.07380277804103e+08	(-1.11153799826878e+02dB,-7.64870301878378e+01°)
4.16869383470326e+08	(-1.11541517427059e+02dB,-7.77314362804013e+01°)
4.26579518801583e+08	(-1.11928559484506e+02dB,-7.89965244969771e+01°)
4.36515832240156e+08	(-1.12314947992339e+02dB,-8.02819932969968e+01°)
4.46683592150953e+08	(-1.12700705647034e+02dB,-8.15875109385393e+01°)
4.57088189614865e+08	(-1.13085855819404e+02dB,-8.29127151524614e+01°)
4.67735141287188e+08	(-1.13470422512951e+02dB,-8.42572128981488e+01°)
4.78630092322627e+08	(-1.13854430308844e+02dB,-8.56205802085903e+01°)
4.89778819368435e+08	(-1.14237904296865e+02dB,-8.70023621322911e+01°)
5.01187233627261e+08	(-1.14620869991816e+02dB,-8.84020727793156e+01°)
5.12861383991353e+08	(-1.15003353235019e+02dB,-8.98191954783619e+01°)
5.24807460249761e+08	(-1.15385380080725e+02dB,-9.12531830513363e+01°)
5.37031796370240e+08	(-1.15766976667432e+02dB,-9.27034582112946e+01°)
5.49540873857612e+08	(-1.16148169074320e+02dB,-9.41694140888883e+01°)
5.62341325190336e+08	(-1.16528983163237e+02dB,-9.56504148916550e+01°)
5.75439937337144e+08	(-1.16909444406888e+02dB,-9.71457966994835e+01°)
5.88843655355575e+08	(-1.17289577704129e+02dB,-9.86548683985216e+01°)
6.02559586074344e+08	(-1.17669407183507e+02dB,-1.00176912754540e+02°)
6.16595001861468e+08	(-1.18048955996395e+02dB,-1.01711187625465e+02°)
6.30957344480179e+08	(-1.18428246101337e+02dB,-1.03256927311320e+02°)
6.45654229034641e+08	(-1.18807298041412e+02dB,-1.04813344038281e+02°)
6.60693448007581e+08	(-1.19186130716594e+02dB,-1.06379629571972e+02°)
6.76082975391966e+08	(-1.19564761153317e+02dB,-1.07954956953415e+02°)
6.91830970918920e+08	(-1.19943204273511e+02dB,-1.09538482349403e+02°)
7.07945784384121e+08	(-1.20321472665558e+02dB,-1.11129347007385e+02°)
7.24435960074973e+08	(-1.20699576359609e+02dB,-1.12726679303275e+02°)
7.41310241300900e+08	(-1.21077522609792e+02dB,-1.14329596869092e+02°)
7.58577575029166e+08	(-1.21455315685763e+02dB,-1.15937208785819e+02°)
7.76247116628674e+08	(-1.21832956676022e+02dB,-1.17548617825618e+02°)
7.94328234724263e+08	(-1.22210443305287e+02dB,-1.19162922726381e+02°)
8.12830516164080e+08	(-1.22587769768075e+02dB,-1.20779220480735e+02°)
8.31763771102651e+08	(-1.22964926580426e+02dB,-1.22396608620929e+02°)
8.51138038202356e+08	(-1.23341900451496e+02dB,-1.24014187480697e+02°)
8.70963589956060e+08	(-1.23718674176458e+02dB,-1.25631062415108e+02°)
8.91250938133725e+08	(-1.24095226551876e+02dB,-1.27246345959654e+02°)
9.12010839355888e+08	(-1.24471532314396e+02dB,-1.28859159910395e+02°)
9.33254300796969e+08	(-1.24847562103291e+02dB,-1.30468637307878e+02°)
9.54992586021413e+08	(-1.25223282447053e+02dB,-1.32073924308713e+02°)
9.77237220955788e+08	(-1.25598655773919e+02dB,-1.33674181930213e+02°)
1.00000000000000e+09	(-1.25973640445902e+02dB,-1.35268587655219e+02°)
