time	V(vo)
4.520251966752891e-04	5.034538e+00
4.521251966752891e-04	5.034565e+00
4.522251966752891e-04	5.034583e+00
4.523251966752891e-04	5.034585e+00
4.524251966752891e-04	5.034573e+00
4.525251966752891e-04	5.034551e+00
4.526251966752891e-04	5.034526e+00
4.527251966752891e-04	5.034508e+00
4.528251966752891e-04	5.034501e+00
4.529251966752891e-04	5.034507e+00
4.530251966752891e-04	5.034524e+00
4.531251966752891e-04	5.034546e+00
4.532251966752891e-04	5.034565e+00
4.533251966752891e-04	5.034575e+00
4.534251966752891e-04	5.034573e+00
4.535251966752891e-04	5.034560e+00
4.536251966752891e-04	5.034542e+00
4.537251966752891e-04	5.034524e+00
4.538251966752891e-04	5.034513e+00
4.539251966752891e-04	5.034511e+00
4.540251966752891e-04	5.034519e+00
4.541251966752891e-04	5.034534e+00
4.542251966752891e-04	5.034550e+00
4.543251966752891e-04	5.034562e+00
4.544251966752891e-04	5.034567e+00
4.545251966752891e-04	5.034563e+00
4.546251966752891e-04	5.034551e+00
4.547251966752891e-04	5.034536e+00
4.548251966752891e-04	5.034524e+00
4.549251966752891e-04	5.034518e+00
4.550251966752891e-04	5.034519e+00
4.551251966752891e-04	5.034527e+00
4.552251966752891e-04	5.034540e+00
4.553251966752891e-04	5.034552e+00
4.554251966752891e-04	5.034559e+00
4.555251966752891e-04	5.034560e+00
4.556251966752891e-04	5.034554e+00
4.557251966752892e-04	5.034545e+00
4.558251966752892e-04	5.034534e+00
4.559251966752892e-04	5.034526e+00
4.560251966752892e-04	5.034523e+00
4.561251966752892e-04	5.034526e+00
4.562251966752892e-04	5.034534e+00
4.563251966752892e-04	5.034543e+00
4.564251966752892e-04	5.034551e+00
4.565251966752892e-04	5.034555e+00
4.566251966752892e-04	5.034554e+00
4.567251966752892e-04	5.034549e+00
4.568251966752892e-04	5.034541e+00
4.569251966752892e-04	5.034533e+00
4.570251966752892e-04	5.034528e+00
4.571251966752892e-04	5.034527e+00
4.572251966752892e-04	5.034531e+00
4.573251966752892e-04	5.034538e+00
4.574251966752892e-04	5.034545e+00
4.575251966752892e-04	5.034550e+00
4.576251966752892e-04	5.034552e+00
4.577251966752892e-04	5.034550e+00
4.578251966752892e-04	5.034545e+00
4.579251966752892e-04	5.034539e+00
4.580251966752892e-04	5.034534e+00
4.581251966752892e-04	5.034531e+00
4.582251966752892e-04	5.034532e+00
4.583251966752892e-04	5.034535e+00
4.584251966752892e-04	5.034540e+00
4.585251966752892e-04	5.034545e+00
4.586251966752892e-04	5.034549e+00
4.587251966752892e-04	5.034549e+00
4.588251966752892e-04	5.034546e+00
4.589251966752892e-04	5.034542e+00
4.590251966752892e-04	5.034538e+00
4.591251966752892e-04	5.034534e+00
4.592251966752892e-04	5.034533e+00
4.593251966752892e-04	5.034534e+00
4.594251966752892e-04	5.034537e+00
4.595251966752892e-04	5.034542e+00
4.596251966752892e-04	5.034545e+00
4.597251966752892e-04	5.034547e+00
4.598251966752893e-04	5.034546e+00
4.599251966752893e-04	5.034544e+00
4.600251966752893e-04	5.034541e+00
4.601251966752893e-04	5.034537e+00
4.602251966752893e-04	5.034535e+00
4.603251966752893e-04	5.034535e+00
4.604251966752893e-04	5.034536e+00
4.605251966752893e-04	5.034539e+00
4.606251966752893e-04	5.034542e+00
4.607251966752893e-04	5.034544e+00
4.608251966752893e-04	5.034545e+00
4.609251966752893e-04	5.034544e+00
4.610251966752893e-04	5.034543e+00
4.611251966752893e-04	5.034540e+00
4.612251966752893e-04	5.034537e+00
4.613251966752893e-04	5.034536e+00
4.614251966752893e-04	5.034536e+00
4.615251966752893e-04	5.034538e+00
4.616251966752893e-04	5.034541e+00
4.617251966752893e-04	5.034543e+00
4.618251966752893e-04	5.034544e+00
4.619251966752893e-04	5.034544e+00
4.620251966752893e-04	5.034543e+00
4.621251966752893e-04	5.034541e+00
4.622251966752893e-04	5.034539e+00
4.623251966752893e-04	5.034538e+00
4.624251966752893e-04	5.034537e+00
4.625251966752893e-04	5.034538e+00
4.626251966752893e-04	5.034539e+00
4.627251966752893e-04	5.034541e+00
4.628251966752893e-04	5.034543e+00
4.629251966752893e-04	5.034544e+00
4.630251966752893e-04	5.034543e+00
4.631251966752893e-04	5.034542e+00
4.632251966752893e-04	5.034541e+00
4.633251966752893e-04	5.034539e+00
4.634251966752893e-04	5.034538e+00
4.635251966752893e-04	5.034538e+00
4.636251966752893e-04	5.034539e+00
4.637251966752893e-04	5.034540e+00
4.638251966752893e-04	5.034542e+00
4.639251966752894e-04	5.034543e+00
4.640251966752894e-04	5.034543e+00
4.641251966752894e-04	5.034542e+00
4.642251966752894e-04	5.034541e+00
4.643251966752894e-04	5.034540e+00
4.644251966752894e-04	5.034539e+00
4.645251966752894e-04	5.034538e+00
4.646251966752894e-04	5.034539e+00
4.647251966752894e-04	5.034539e+00
4.648251966752894e-04	5.034541e+00
4.649251966752894e-04	5.034542e+00
4.650251966752894e-04	5.034542e+00
4.651251966752894e-04	5.034542e+00
4.652251966752894e-04	5.034542e+00
4.653251966752894e-04	5.034541e+00
4.654251966752894e-04	5.034540e+00
4.655251966752894e-04	5.034539e+00
4.656251966752894e-04	5.034539e+00
4.657251966752894e-04	5.034539e+00
4.658251966752894e-04	5.034540e+00
4.659251966752894e-04	5.034541e+00
4.660251966752894e-04	5.034542e+00
4.661251966752894e-04	5.034542e+00
4.662251966752894e-04	5.034542e+00
4.663251966752894e-04	5.034541e+00
4.664251966752894e-04	5.034541e+00
4.665251966752894e-04	5.034540e+00
4.666251966752894e-04	5.034539e+00
4.667251966752894e-04	5.034539e+00
4.668251966752894e-04	5.034540e+00
4.669251966752894e-04	5.034540e+00
4.670251966752894e-04	5.034541e+00
4.671251966752894e-04	5.034542e+00
4.672251966752894e-04	5.034542e+00
4.673251966752894e-04	5.034541e+00
4.674251966752894e-04	5.034541e+00
4.675251966752894e-04	5.034540e+00
4.676251966752894e-04	5.034540e+00
4.677251966752894e-04	5.034540e+00
4.678251966752894e-04	5.034540e+00
4.679251966752894e-04	5.034540e+00
4.680251966752894e-04	5.034541e+00
4.681251966752895e-04	5.034541e+00
4.682251966752895e-04	5.034541e+00
4.683251966752895e-04	5.034541e+00
4.684251966752895e-04	5.034541e+00
4.685251966752895e-04	5.034541e+00
4.686251966752895e-04	5.034540e+00
4.687251966752895e-04	5.034540e+00
4.688251966752895e-04	5.034540e+00
4.689251966752895e-04	5.034540e+00
4.690251966752895e-04	5.034540e+00
4.691251966752895e-04	5.034541e+00
4.692251966752895e-04	5.034541e+00
4.693251966752895e-04	5.034541e+00
4.694251966752895e-04	5.034541e+00
4.695251966752895e-04	5.034541e+00
4.696251966752895e-04	5.034541e+00
4.697251966752895e-04	5.034540e+00
4.698251966752895e-04	5.034540e+00
4.699251966752895e-04	5.034540e+00
4.700251966752895e-04	5.034540e+00
4.701251966752895e-04	5.034540e+00
4.702251966752895e-04	5.034541e+00
4.703251966752895e-04	5.034541e+00
4.704251966752895e-04	5.034541e+00
4.705251966752895e-04	5.034541e+00
4.706251966752895e-04	5.034541e+00
4.707251966752895e-04	5.034540e+00
4.708251966752895e-04	5.034540e+00
4.709251966752895e-04	5.034540e+00
4.710251966752895e-04	5.034540e+00
4.711251966752895e-04	5.034540e+00
4.712251966752895e-04	5.034541e+00
4.713251966752895e-04	5.034541e+00
4.714251966752895e-04	5.034541e+00
4.715251966752895e-04	5.034541e+00
4.716251966752895e-04	5.034541e+00
4.717251966752895e-04	5.034541e+00
4.718251966752895e-04	5.034540e+00
4.719251966752895e-04	5.034540e+00
4.720251966752895e-04	5.034540e+00
4.721251966752895e-04	5.034540e+00
4.722251966752896e-04	5.034540e+00
4.723251966752896e-04	5.034541e+00
4.724251966752896e-04	5.034541e+00
4.725251966752896e-04	5.034541e+00
4.726251966752896e-04	5.034541e+00
4.727251966752896e-04	5.034541e+00
4.728251966752896e-04	5.034541e+00
4.729251966752896e-04	5.034540e+00
4.730251966752896e-04	5.034540e+00
4.731251966752896e-04	5.034540e+00
4.732251966752896e-04	5.034540e+00
4.733251966752896e-04	5.034541e+00
4.734251966752896e-04	5.034541e+00
4.735251966752896e-04	5.034541e+00
4.736251966752896e-04	5.034541e+00
4.737251966752896e-04	5.034541e+00
4.738251966752896e-04	5.034541e+00
4.739251966752896e-04	5.034541e+00
4.740251966752896e-04	5.034540e+00
4.741251966752896e-04	5.034540e+00
4.742251966752896e-04	5.034540e+00
4.743251966752896e-04	5.034540e+00
4.744251966752896e-04	5.034541e+00
4.745251966752896e-04	5.034541e+00
4.746251966752896e-04	5.034541e+00
4.747251966752896e-04	5.034541e+00
4.748251966752896e-04	5.034541e+00
4.749251966752896e-04	5.034541e+00
4.750251966752896e-04	5.034540e+00
4.751251966752896e-04	5.034540e+00
4.752251966752896e-04	5.034540e+00
4.753251966752896e-04	5.034540e+00
4.754251966752896e-04	5.034541e+00
4.755251966752896e-04	5.034541e+00
4.756251966752896e-04	5.034541e+00
4.757251966752896e-04	5.034541e+00
4.758251966752896e-04	5.034541e+00
4.759251966752896e-04	5.034541e+00
4.760251966752896e-04	5.034541e+00
4.761251966752896e-04	5.034540e+00
4.762251966752896e-04	5.034540e+00
4.763251966752897e-04	5.034540e+00
4.764251966752897e-04	5.034540e+00
4.765251966752897e-04	5.034541e+00
4.766251966752897e-04	5.034541e+00
4.767251966752897e-04	5.034541e+00
4.768251966752897e-04	5.034541e+00
4.769251966752897e-04	5.034541e+00
4.770251966752897e-04	5.034541e+00
4.771251966752897e-04	5.034541e+00
4.772251966752897e-04	5.034540e+00
4.774251966752897e-04	5.034540e+00
4.775251966752897e-04	5.034541e+00
4.776251966752897e-04	5.034541e+00
4.777251966752897e-04	5.034541e+00
4.778251966752897e-04	5.034541e+00
4.779251966752897e-04	5.034541e+00
4.780251966752897e-04	5.034541e+00
4.781251966752897e-04	5.034541e+00
4.782251966752897e-04	5.034541e+00
4.783251966752897e-04	5.034541e+00
4.784251966752897e-04	5.034540e+00
4.785251966752897e-04	5.034541e+00
4.786251966752897e-04	5.034541e+00
4.787251966752897e-04	5.034541e+00
4.788251966752897e-04	5.034541e+00
4.790251966752897e-04	5.034541e+00
4.791251966752897e-04	5.034541e+00
4.792251966752897e-04	5.034541e+00
4.793251966752897e-04	5.034541e+00
4.794251966752897e-04	5.034541e+00
4.795251966752897e-04	5.034541e+00
4.796251966752897e-04	5.034541e+00
4.797251966752897e-04	5.034541e+00
4.798251966752897e-04	5.034541e+00
4.799251966752897e-04	5.034541e+00
4.800251966752897e-04	5.034541e+00
4.801251966752897e-04	5.034541e+00
4.802251966752897e-04	5.034541e+00
4.803251966752897e-04	5.034541e+00
4.804251966752898e-04	5.034541e+00
4.806251966752898e-04	5.034541e+00
4.807251966752898e-04	5.034541e+00
4.808251966752898e-04	5.034541e+00
4.809251966752898e-04	5.034541e+00
4.810251966752898e-04	5.034541e+00
4.811251966752898e-04	5.034541e+00
4.812251966752898e-04	5.034541e+00
4.813251966752898e-04	5.034541e+00
4.814251966752898e-04	5.034541e+00
4.815251966752898e-04	5.034541e+00
4.816251966752898e-04	5.034541e+00
4.817251966752898e-04	5.034541e+00
4.818251966752898e-04	5.034541e+00
4.819251966752898e-04	5.034541e+00
4.820251966752898e-04	5.034541e+00
4.822251966752898e-04	5.034541e+00
4.823251966752898e-04	5.034541e+00
4.824251966752898e-04	5.034541e+00
4.825251966752898e-04	5.034541e+00
4.826251966752898e-04	5.034541e+00
4.827251966752898e-04	5.034541e+00
4.828251966752898e-04	5.034541e+00
4.829251966752898e-04	5.034541e+00
4.830251966752898e-04	5.034541e+00
4.831251966752898e-04	5.034541e+00
4.832251966752898e-04	5.034541e+00
4.833251966752898e-04	5.034541e+00
4.834251966752898e-04	5.034541e+00
4.835251966752898e-04	5.034541e+00
4.836251966752898e-04	5.034541e+00
4.838251966752898e-04	5.034541e+00
4.839251966752898e-04	5.034541e+00
4.840251966752898e-04	5.034541e+00
4.841251966752898e-04	5.034541e+00
4.842251966752898e-04	5.034541e+00
4.843251966752898e-04	5.034541e+00
4.844251966752898e-04	5.034541e+00
4.845251966752899e-04	5.034541e+00
4.846251966752899e-04	5.034541e+00
4.847251966752899e-04	5.034541e+00
4.848251966752899e-04	5.034541e+00
4.849251966752899e-04	5.034541e+00
4.850251966752899e-04	5.034541e+00
4.851251966752899e-04	5.034541e+00
4.852251966752899e-04	5.034541e+00
4.854251966752899e-04	5.034541e+00
4.855251966752899e-04	5.034541e+00
4.856251966752899e-04	5.034541e+00
4.857251966752899e-04	5.034541e+00
4.858251966752899e-04	5.034541e+00
4.859251966752899e-04	5.034541e+00
4.860251966752899e-04	5.034541e+00
4.861251966752899e-04	5.034541e+00
4.862251966752899e-04	5.034541e+00
4.863251966752899e-04	5.034541e+00
4.864251966752899e-04	5.034541e+00
4.865251966752899e-04	5.034541e+00
4.866251966752899e-04	5.034541e+00
4.867251966752899e-04	5.034541e+00
4.868251966752899e-04	5.034541e+00
4.870251966752899e-04	5.034541e+00
4.871251966752899e-04	5.034541e+00
4.872251966752899e-04	5.034541e+00
4.873251966752899e-04	5.034541e+00
4.875251966752899e-04	5.034541e+00
4.876251966752899e-04	5.034541e+00
4.877251966752899e-04	5.034541e+00
4.878251966752899e-04	5.034541e+00
4.879251966752899e-04	5.034541e+00
4.880251966752899e-04	5.034541e+00
4.881251966752899e-04	5.034541e+00
4.882251966752899e-04	5.034541e+00
4.883251966752899e-04	5.034541e+00
4.884251966752899e-04	5.034541e+00
4.886251966752898e-04	5.034541e+00
4.887251966752897e-04	5.034541e+00
4.888251966752897e-04	5.034541e+00
