time	V(vo)
6.493396598908132e-04	5.034555e+00
6.519825170336690e-04	5.034553e+00
6.546253741765248e-04	5.034552e+00
6.572682313193806e-04	5.034551e+00
6.603396598908075e-04	5.034550e+00
6.634110884622345e-04	5.034549e+00
6.664825170336615e-04	5.034548e+00
6.695539456050885e-04	5.034547e+00
6.726253741765154e-04	5.034546e+00
6.756968027479425e-04	5.034545e+00
6.787682313193694e-04	5.034544e+00
6.827253741765102e-04	5.034544e+00
6.866825170336510e-04	5.034544e+00
6.906396598907918e-04	5.034543e+00
6.945968027479327e-04	5.034543e+00
6.985539456050735e-04	5.034542e+00
7.025110884622143e-04	5.034542e+00
7.064682313193551e-04	5.034542e+00
7.078682313193544e-04	5.034542e+00
7.139539456050655e-04	5.034541e+00
7.200396598907766e-04	5.034541e+00
7.261253741764877e-04	5.034541e+00
7.322110884621989e-04	5.034541e+00
7.382968027479101e-04	5.034541e+00
7.443825170336211e-04	5.034541e+00
7.504682313193323e-04	5.034541e+00
7.589636929363710e-04	5.034541e+00
7.674591545534096e-04	5.034541e+00
7.759546161704484e-04	5.034541e+00
7.844500777874870e-04	5.034541e+00
7.929455394045257e-04	5.034541e+00
8.014410010215644e-04	5.034541e+00
8.099364626386030e-04	5.034541e+00
8.100000000000000e-04	5.034541e+00
8.100000000999999e-04	5.034541e+00
8.100000002999999e-04	5.034541e+00
8.100000003499999e-04	5.034541e+00
8.100000004499999e-04	5.034541e+00
8.100000006499999e-04	5.034541e+00
8.100000010000000e-04	5.034541e+00
8.100000010400000e-04	5.034541e+00
8.100000011200000e-04	5.034541e+00
8.100000012800000e-04	5.034541e+00
8.100000016000000e-04	5.034541e+00
8.100000022400000e-04	5.034541e+00
8.100000024000001e-04	5.034541e+00
8.100000027200001e-04	5.034541e+00
8.100000033600001e-04	5.034541e+00
8.100000046400000e-04	5.034541e+00
8.100000072000000e-04	5.034541e+00
8.100000123200000e-04	5.034541e+00
8.100000225599999e-04	5.034541e+00
8.100000354820637e-04	5.034541e+00
8.100000503590734e-04	5.034541e+00
8.100000720955796e-04	5.034541e+00
8.100001108374268e-04	5.034541e+00
8.100001813754312e-04	5.034541e+00
8.100003224514402e-04	5.034541e+00
8.100004884757433e-04	5.034541e+00
8.100007216279005e-04	5.034541e+00
8.100010342390260e-04	5.034541e+00
8.100014829693775e-04	5.034541e+00
8.100021300771601e-04	5.034541e+00
8.100033613464782e-04	5.034541e+00
8.100058238851147e-04	5.034541e+00
8.100101041245599e-04	5.034541e+00
8.100143978202561e-04	5.034542e+00
8.100211350073697e-04	5.034543e+00
8.100344199502059e-04	5.034544e+00
8.100552915587327e-04	5.034547e+00
8.100970347757865e-04	5.034558e+00
8.101804611404264e-04	5.034593e+00
8.102694202717176e-04	5.034653e+00
8.103694202717175e-04	5.034749e+00
8.104694202717175e-04	5.034876e+00
8.105694202717174e-04	5.035032e+00
8.106694202717174e-04	5.035215e+00
8.107694202717173e-04	5.035423e+00
8.108694202717173e-04	5.035655e+00
8.109694202717172e-04	5.035908e+00
8.110694202717171e-04	5.036181e+00
8.112694202717170e-04	5.036780e+00
8.114694202717169e-04	5.037440e+00
8.116694202717168e-04	5.038153e+00
8.119694202717167e-04	5.039302e+00
8.122694202717165e-04	5.040528e+00
8.125122774145736e-04	5.041577e+00
8.127551345574306e-04	5.042644e+00
8.129979917002876e-04	5.043731e+00
8.132408488431446e-04	5.044837e+00
8.134837059860016e-04	5.045962e+00
8.137265631288586e-04	5.047105e+00
8.139694202717156e-04	5.048268e+00
8.144551345574297e-04	5.050610e+00
8.149408488431437e-04	5.052954e+00
8.154265631288577e-04	5.055298e+00
8.159122774145718e-04	5.057644e+00
8.163979917002859e-04	5.059991e+00
8.168837059859998e-04	5.062339e+00
8.173694202717139e-04	5.064688e+00
8.191408488431415e-04	5.073174e+00
8.209122774145692e-04	5.081439e+00
